"","Country.code","Year","Region.code","Agriculture","Mining","Manufacturing","Utilities","Construction","Trade..restaurants.and.hotels","Transport..storage.and.communication","Finance..insurance..real.estate.and.business.services","Government.services","Community..social.and.personal.services","Summation.of.sector.GDP"
"857","FRA",2004,"EUR",43.9944843372023,82.225005807052,63.2917216491895,167.409072379716,58.4595217531542,48.3500166239225,67.2609115973672,19.7205341893863,49.5181075544963,45.7096578888878,48.564356332406
"858","FRA",2005,"EUR",42.9087349907097,83.000712162114,67.2918754055355,163.951253488782,59.2595983694631,49.7151104161508,70.648554765883,20.7336382844392,50.6038341743908,46.5599686183697,49.9856540328176
"859","FRA",2006,"EUR",44.8614976217058,82.1309938199669,70.2284022193424,169.278745321653,59.3910995824036,52.1786046169817,76.4330447797512,23.2358428392731,51.4943812974623,46.8387593583434,51.8318691841047
"860","FRA",2007,"EUR",45.8324544074859,88.9353420582875,72.7979034773197,170.212333262958,59.8916491441135,53.659620549233,78.792709956418,25.6901279885204,51.9890226803138,47.0502903861563,53.0600557175145
"861","FRA",2008,"EUR",49.5697636105449,82.2467268566711,71.5091912521329,175.667574581705,58.1865287027249,54.917509841626,80.8268352982533,26.6543980079996,52.8813627123075,46.9290034407359,53.5633222590124
"862","FRA",2009,"EUR",54.222989309826,73.1604059282333,71.7332243697858,162.326468096879,57.1242486468524,54.5723443177913,79.6911951431645,26.6655929058058,54.4161585778808,46.6240444269146,53.9033448548694
"908","GBR",1990,"EUR",17.2712251995054,185.138412659938,41.8554747858142,88.3532343991096,41.7282925043256,33.0422193396847,17.7883344475058,47.0258647159679,36.7745014506177,60.5959941812642,37.9720451588844
"909","GBR",1991,"EUR",17.1795389547418,205.936434307768,42.0655494503848,95.8733763387287,40.6361126618255,31.9086747440376,17.1641631816161,47.8852791413241,37.0440021359189,60.2380039562697,37.7763163819451
"910","GBR",1992,"EUR",18.2028013069012,251.294982804732,43.3914702902831,102.768188195622,42.0592075963387,31.9696944327535,17.5400819179614,47.2083212366728,36.5668598822525,60.8844909903363,38.1358203310601
"911","GBR",1993,"EUR",16.9568334498806,364.36167065842,45.7505291847064,113.012838615061,44.1460672893944,34.107634982116,18.4674544347632,48.3405666365406,37.1131107213394,64.5751561889315,39.8566003845085
"912","GBR",1994,"EUR",17.3685754621926,526.407028112871,48.1352691956624,121.955503291993,46.212676906978,35.5591552205509,20.2599327909123,49.8602332799473,37.455539681677,65.003274533716,41.6231370929237
"913","GBR",1995,"EUR",16.8298366171626,517.567806746081,44.3355769040757,126.758722422952,43.2307194092469,32.7066733369435,20.1155759028736,46.2550706787019,34.947407016981,60.7905102496694,38.9708241070694
"914","GBR",1996,"EUR",15.9911632923259,577.218614820547,44.6114923512702,128.855679063961,45.3931089192993,33.4545142353737,21.2424405288844,48.3451591345164,35.1797454836273,61.2285056423325,39.810601511221
"915","GBR",1997,"EUR",16.2396546916057,582.007841945227,45.474040974544,132.76229371974,46.7928467043835,33.4329680427123,22.8232260054089,51.3417705809405,35.8696617107902,57.4304725695954,40.5806750279798
"916","GBR",1998,"EUR",17.2055713171054,597.669174391656,44.7595836011977,139.333773308912,45.5551308029966,33.5889646897058,24.7344441020251,55.9514738880391,35.95203127677,55.3455770999815,41.1131652172309
"917","GBR",1999,"EUR",19.114356634906,649.697100792346,46.7017227305033,149.725701401104,45.0299768449931,33.5572564905469,27.7023861858035,57.5336980514667,35.209678574109,51.4931936353763,41.6918411778614
"918","GBR",2000,"EUR",20.8070716702538,594.510352253052,50.9191763661138,168.648925553755,46.0667744042285,35.0240018489223,32.2009124381916,61.564184758822,36.1893597605542,52.1112861386594,44.0458184546917
"919","GBR",2001,"EUR",20.1814182729585,564.305025947483,53.1349711199106,171.536749820768,46.5775349493284,36.1321302846515,33.7596268692601,66.065970415484,37.0349163298542,53.7199722443889,45.4874521634807
"920","GBR",2002,"EUR",22.9446761219816,609.016305027439,54.4308836220036,177.091918981275,47.9450262435028,37.7451806595563,33.8833173692715,69.56417883618,37.2569873083784,53.4744350489766,46.5342803690201
"921","GBR",2003,"EUR",22.1581261294365,642.798255824779,56.5323887560736,191.050054758381,48.0315704235749,38.1524961658014,34.6734220376268,73.8460932777831,36.8560780092725,52.0593101698318,47.0253880261276
"922","GBR",2004,"EUR",20.703294081299,633.672460268607,61.8734471304149,224.536390663754,47.3811482464239,40.4707857102399,36.997859843367,80.3568968078185,37.0342074516697,51.5903070538268,48.9342109155034
"923","GBR",2005,"EUR",29.0029607630439,580.273993809955,62.8890722321562,332.672893714497,43.2304944575267,40.1645615741688,37.3132760170222,81.202308158634,34.5296049826931,49.4978377946748,48.2257712179186
"924","GBR",2006,"EUR",30.0263351544735,504.26082027528,66.8971658922048,303.252680703365,43.7599573948329,42.3142397206606,39.4538572813059,84.7119732869119,34.9781585582485,50.1284118278447,49.8914751719543
"925","GBR",2007,"EUR",26.3452496849928,447.934847299612,68.145054731835,263.908018446939,43.4220439382593,42.9253299023451,40.1061382879611,88.3235072728774,34.8210787459188,49.4142931217726,50.4454822691146
"926","GBR",2008,"EUR",25.450727127694,488.680598408385,70.2918932766893,291.008930009702,43.8825431594187,42.9155349788524,40.103354042771,89.7486272185667,34.8813637877093,49.4817950245309,50.9708315586638
"927","GBR",2009,"EUR",23.1880092454273,412.945878437988,66.3450494846439,245.158855562514,41.6856827770331,41.9979329143964,39.252180482937,86.6553166914714,34.1517836197802,48.4443656968982,48.787921437855
"960","GHA",1990,"SSA",60.5364798882399,339.230022170479,102.763480115938,519.688002000893,366.474971674377,64.7125126606468,585.290175759967,615.140900327588,191.203629484384,103.971467327647,103.819164514116
"961","GHA",1991,"SSA",60.5571940544541,278.857595721878,91.8516216382243,458.72074496249,307.517959726627,57.9169206725622,517.663585783703,551.07572487895,169.384739190944,92.2588562960443,94.8146435508801
"962","GHA",1992,"SSA",56.6817265313625,247.4792047615,87.6835964373525,443.297893144436,273.583933835183,55.2616144353265,488.196776634285,502.715670049608,160.500393261438,87.6204894906963,90.1675048279252
"963","GHA",1993,"SSA",45.809749468766,183.895048775757,70.7009403759976,358.233842025389,205.448671908855,44.5982917741396,390.800554936788,373.995810220192,128.376400216816,69.9972855433316,71.871783055415
"964","GHA",1994,"SSA",36.0136934903835,138.614132856947,57.6146547782343,295.755227861603,155.24936554183,36.3249560275296,314.697602799332,294.132428257424,104.212007159292,56.5951361957388,57.6908008757817
"965","GHA",1995,"SSA",26.2436278704014,95.1550616068344,42.7107105358033,214.225574348286,107.511399353951,26.9256500477453,230.130447907833,209.532319642742,76.5449274425747,41.7593712179895,42.2435719319935
"966","GHA",1996,"SSA",19.8024817512609,66.954378972134,32.2541728313151,159.877943064251,75.686600959968,20.3565279241192,172.208954630377,150.1066883775,57.3740878004837,31.2407059895313,31.7035796220794
"967","GHA",1997,"SSA",17.3275583027004,54.4873049108101,28.4901931752197,144.968346457258,62.4957009485143,17.999166469159,150.841264544012,126.652525029668,50.3749164649859,27.4328018082423,27.8521531683695
"968","GHA",1998,"SSA",15.4981622735454,45.1662487400131,25.5569417375421,126.26873261614,52.0369431646805,16.1228370364532,133.393408382977,109.099595553847,44.840147297142,24.4287593661271,24.8320038322411
"969","GHA",1999,"SSA",14.1285035803907,38.7795359146045,23.6204750065568,116.525047820326,44.7548939887023,14.9211154736646,122.276604667868,95.1224880165926,41.0877003278037,22.3077231187561,22.744777770932
"970","GHA",2000,"SSA",11.5959093462295,29.9933614302287,19.7166883926684,97.9933555682115,34.8899710394644,12.4498572256815,100.786143859599,76.3367701155336,34.1117368106296,18.5102733022281,18.8903929323006
"971","GHA",2001,"SSA",9.10354829117077,24.6349398014452,14.9788236914896,77.6219257057372,28.3804470807549,9.38291802831865,77.4494759210958,56.1018365923601,26.097330768853,13.8546489238897,14.634976093752
"972","GHA",2002,"SSA",7.81357964865061,22.0135451882529,12.3862817743482,64.1148880306806,25.1107043771247,7.70093030651228,64.7732205043685,46.1566773672874,21.7584461642581,11.3243387236608,12.3813227589279
"973","GHA",2003,"SSA",6.53744901775549,18.7321556335275,9.82900989920395,53.1080111330476,21.2186665359872,6.05894650032378,52.0762661860834,35.8598448799469,17.3866185661402,8.84853147164492,10.0969201070354
"974","GHA",2004,"SSA",6.25604016491553,18.3490936728401,8.83236544009139,47.6097171769014,20.4246485428932,5.40752833267557,47.3007159485599,31.7282634027134,15.725861415705,7.85754160289096,9.34011596783079
"975","GHA",2005,"SSA",5.81854163859503,17.6691062809894,7.94397026804582,43.4549677847275,19.6769592674654,4.82203391962901,43.1043604444845,28.4778119735204,14.2413320463766,6.96952295840943,8.58702964787919
"976","GHA",2006,"SSA",3.45223072008201,10.9079776245232,4.52980707872994,25.7778150466327,11.9803481321031,2.72959910013537,24.8719052740986,14.5017644672015,8.19440566829955,3.92155121145965,5.00734821686993
"977","GHA",2007,"SSA",2.90101285865286,10.1771691000007,3.92164952265297,22.8229723876136,11.1157451064973,2.34648999706921,21.7892354924917,12.6129670241387,7.14603178690908,3.35535344125658,4.38241289416867
"978","GHA",2008,"SSA",2.63896692478968,9.41458381802715,3.35239114662814,19.6948764928844,10.1432558172632,1.99056082540864,18.8731610183815,10.69296218174,6.15314078128586,2.82419103908226,3.89116346625698
"979","GHA",2009,"SSA",2.44383099400884,8.83410037390512,2.9225522195836,17.5113379341535,9.46003958739,1.72164938154376,16.6327166153628,9.32686180691242,5.40982262239764,2.42860300788372,3.50992086863198
"980","GHA",2010,"SSA",2.21496043539086,8.30391761665369,2.5394618340285,15.5991493221348,8.78717942820826,1.48439520547423,14.6173677710182,7.93870398342318,4.73080634415746,2.082472168459,3.12324725498605
"981","GHA",2011,"SSA",1.95060765124795,8.05163308945146,2.27693961107801,14.1551462971045,8.4285837254625,1.32029518438498,13.2784453169808,7.05557602920941,4.27733830493347,1.84192387677088,2.88990899202793
"1022","HKG",1990,"ASI",32.2547814972287,23.7326151484626,13.4897210452895,132.254518204958,32.7600735745923,40.8620978439249,41.4829928754812,81.4689115263385,NA,86.6147190893886,37.7237512783902
"1023","HKG",1991,"ASI",27.8854840536237,22.7830689702649,13.5794135441321,136.174665109629,32.0350191901873,39.0472885219408,39.3536724494337,86.0346604762995,NA,80.5180773007033,37.5433399216021
"1024","HKG",1992,"ASI",28.1585070331129,23.3968769895388,15.3575297647621,129.838044243822,26.5786726788234,37.2524591246404,36.0867233299587,85.6349502779174,NA,77.0261411602254,36.7962356420874
"1025","HKG",1993,"ASI",30.4070194567475,NA,15.7335779406117,138.831686630667,26.8315827074313,35.8651543520602,32.8741241651179,69.595638141684,NA,77.7467865405877,35.8458369214919
"1026","HKG",1994,"ASI",19.7366975384484,NA,15.973180353856,161.063326266179,24.6431363742146,34.0083981414317,31.35227255512,61.7087562999474,NA,76.7635717426697,34.6363060242401
"1027","HKG",1995,"ASI",23.3066746524355,NA,17.2649047798573,146.990889222719,25.3694583584999,34.8662045223239,34.3941489730187,63.4590405714207,NA,76.3916303462635,36.1134404349983
"1028","HKG",1996,"ASI",22.7290538931951,19.970612975899,17.4789306825107,146.029433916666,22.2882991240081,32.0444303505607,33.1916932275186,61.3354865853849,NA,71.5451440923653,34.4173031959644
"1029","HKG",1997,"ASI",11.8704315430655,19.3261295571931,18.6509539760544,169.241045628666,20.5887373690998,29.4441411234444,30.7349521093599,57.6921645581927,NA,72.6547491739229,33.3582439504289
"1030","HKG",1998,"ASI",12.6172002061959,NA,19.7356544108214,197.932536356897,19.6818155313884,27.3183240664604,28.9500279979115,54.0028472133297,NA,74.2375220036469,32.5665760266123
"1031","HKG",1999,"ASI",13.38908619047,NA,21.0043444749661,241.847134779185,22.3282233826304,30.6006813723296,33.6907101378726,61.5295269172762,NA,83.0419468938158,37.2707586483233
"1032","HKG",2000,"ASI",14.6115544333012,NA,23.7664318596881,286.603812529981,22.9186001682811,36.2292604590242,40.5728232825784,63.0878846308988,NA,94.1010130019071,41.8739018617407
"1033","HKG",2001,"ASI",21.1020271501027,NA,23.004040962685,322.826039660963,24.1823207541267,37.6824728820989,44.1312202251485,61.339140929172,NA,95.994027440121,43.1805581559102
"1034","HKG",2002,"ASI",16.451568098606,NA,24.6759771433172,351.778641884998,25.3913457216458,41.4082967708709,50.1267331898309,67.3283987415927,NA,97.1471711593245,46.7117839197378
"1035","HKG",2003,"ASI",22.2869044180514,NA,25.6823564883886,388.877227208529,28.587956887998,48.5794197516687,54.942060829964,79.1530227911626,NA,103.247455014313,52.9149732954529
"1036","HKG",2004,"ASI",20.9182012215574,NA,32.3806952242645,452.150604181956,27.4878379919721,55.8036282195598,63.8405108885796,93.5202762867479,NA,110.281941008021,60.2437292719163
"1037","HKG",2005,"ASI",21.3977081767114,NA,35.2013964090275,477.913961209102,26.076296309353,63.7748217435382,69.4825964290825,98.8540541019434,NA,113.512733290698,65.2484753252263
"1038","HKG",2006,"ASI",21.0806436692043,NA,38.4901949608266,499.314564419612,24.0890150540775,71.5238006985327,74.2368354426647,107.666491699466,NA,115.868708630515,70.4179715139444
"1039","HKG",2007,"ASI",27.5270238178542,NA,40.5324641711877,504.021377696081,23.1714837500051,73.3298527775517,77.3483128687038,116.866577792079,NA,114.662434278308,73.1311934408277
"1040","HKG",2008,"ASI",16.0909379316524,NA,40.1740288311699,547.717793258611,25.960304727935,78.3933777983529,76.7327728404,110.39247915746,NA,115.620965683008,74.4125037153479
"1041","HKG",2009,"ASI",15.7467205536947,NA,40.6792408100797,562.437513780083,24.5731652631574,73.2893455837399,76.7572954699739,112.588351335358,NA,117.572969803684,73.4306397083806
"1042","HKG",2010,"ASI",14.6079643497274,NA,48.0139957699697,528.924800403909,28.3458978298074,85.8825419363743,81.7225731505152,119.911479099273,NA,118.959034694457,80.2397858480972
"1043","HKG",2011,"ASI",13.4118378425701,NA,47.5116051222806,493.194016500926,28.8933230167703,89.1655307467971,80.883414717424,117.789194341985,NA,116.32898501258,80.4368929498622
"1084","IDN",1990,"ASI",17.2410655163502,799.082346132446,108.462620516415,95.7840215708233,77.5311580554014,48.888938488417,60.5045550846386,395.060260231227,41.7147151509868,59.313149013228,51.5330877309752
"1085","IDN",1991,"ASI",14.7688378659979,1115.3617514436,123.236249011677,135.073724630671,107.286232212819,59.6192961128843,71.9744925553143,411.58442935562,38.8999262389362,56.2767781572492,51.8674002091079
"1086","IDN",1992,"ASI",14.3858644125732,1026.15875239962,131.077357954328,121.906605858661,118.594523765778,63.1352944678787,73.4624015219454,399.599660947338,45.8032458675654,54.1125069060291,52.868882887296
"1087","IDN",1993,"ASI",13.4376871255853,830.240091578018,112.061053747867,117.678054108699,98.0642241545349,52.8761562253841,58.1884717472308,375.508227078778,36.1373998341473,46.875510645357,48.1578661875984
"1088","IDN",1994,"ASI",13.5530711827975,732.602498866132,96.6915372995306,117.728711435755,84.3366503984953,48.2877892643279,51.852586213068,369.866283715033,35.4643350611634,46.1575928572094,47.9215681974532
"1089","IDN",1995,"ASI",14.1213139663657,754.446372153964,103.430336512078,131.526015420292,91.8791516408729,46.1720983867052,49.828878677387,377.3103726765,31.8210378091432,43.829466045614,49.5610164767524
"1090","IDN",1996,"ASI",13.8797360220388,721.952991382768,107.647280178193,144.670879787722,91.168865081307,43.6739443347488,47.2177740579335,337.055120332905,27.8249244332259,41.8219460030386,48.8740909104237
"1091","IDN",1997,"ASI",13.5306656799228,566.531763478839,94.1113436272547,101.084306000779,77.4846151163946,38.8350727315796,43.7588080268669,316.703210877248,22.4542994044539,37.4290809956027,44.7246750293449
"1092","IDN",1998,"ASI",7.10997519363489,416.806935486289,51.1494017703161,92.3823407558654,32.8424317410286,18.719827766309,20.7474591021244,128.730664121952,11.6963464331473,22.1886447900569,21.9082243371364
"1093","IDN",1999,"ASI",6.73562167874702,338.048722834516,40.442716976444,67.9079662022104,28.642806033415,15.8278772114756,18.0166059800291,95.8473601206697,10.1688971766334,20.2685652414695,19.2865036751024
"1094","IDN",2000,"ASI",5.58168934766053,306.243599756178,37.284540433455,61.4709060112513,24.3299066716576,13.3048607168605,15.097139153523,57.3817703159939,10.3528715370837,22.5587573631605,17.0117634074345
"1095","IDN",2001,"ASI",5.18852194800347,293.123438112382,34.269481557226,62.8390445557842,21.3947255442215,12.9786221748172,15.1537490090548,44.0715538902932,8.35205335017964,20.6064205047162,15.7731215114562
"1096","IDN",2002,"ASI",4.95489349384784,310.49394781005,33.9526884594775,67.3233202248466,19.947908520694,12.6148232545332,15.7367536251013,52.5660983848615,8.77896473574675,24.2381614689946,15.6491264599388
"1097","IDN",2003,"ASI",4.65836367488065,261.009236752079,35.509112850606,82.9827984913526,22.2762696035917,13.1820348110082,16.2566415555229,42.4469020799572,9.20755873562906,29.4571836234946,15.5656994150378
"1098","IDN",2004,"ASI",4.79702648159859,171.031318652055,35.954417217023,57.0770066005874,20.903758767618,11.8179442217281,16.024423913786,51.4649965175208,8.5206960438369,31.4041403221362,15.2412624100425
"1099","IDN",2005,"ASI",4.31252781836537,205.181304068939,29.5779060335456,69.4003318814939,21.5400112442374,11.5892523809492,15.9817994526396,54.6523054036386,7.98851402226104,33.6790748944171,14.0596777341927
"1100","IDN",2006,"ASI",4.14636822797007,183.860205239993,26.927629155212,57.3080902712339,20.4990457047654,10.2353563530329,15.7083795067609,44.5293907520524,6.83375238095089,23.4051504627225,12.8613610365546
"1101","IDN",2007,"ASI",3.85721193670544,160.49231100157,25.7881206574097,79.1047911441526,18.4687173605455,9.44679767307643,15.9299010529741,43.2826471442825,6.47626091541173,16.5250841293473,12.0304208770105
"1102","IDN",2008,"ASI",3.47889688569282,129.272654353614,22.8072212135248,66.0052177973674,16.5456893258139,8.44228032339934,14.8696102678757,38.7488762847872,6.11968397686488,11.8299920921589,10.7129715885887
"1103","IDN",2009,"ASI",3.34838008197215,115.036191512996,22.7146707410748,62.8323170693449,16.3386156411923,7.70309738695174,16.2341202494076,37.202050001468,5.60502115571981,11.0638079924205,10.3773704907005
"1104","IDN",2010,"ASI",3.04034350854083,98.5732058989705,19.7882021640992,57.021702100412,14.8456438996044,7.20071818793669,17.0573420407305,30.9814592561157,4.50470772642255,9.10113156699491,9.39055917859226
"1105","IDN",2011,"ASI",3.07656225731323,82.3047608641004,18.9864146516725,50.5668088612586,13.155536774071,7.15698004459289,19.2308525079457,22.6822466682793,4.227525598874,8.73312894010991,9.23235493074023
"1106","IDN",2012,"ASI",3.20711572432082,71.7151560089122,18.8107821074055,47.9726708061181,12.8438003998456,7.50762873018062,21.7289838380391,20.6661885528598,4.12615216307003,9.0200920401199,9.48917884253531
"1147","IND",1990,"ASI",3.31198281788473,44.0485579893694,11.4891358293108,47.6286552304839,28.2168008692759,12.466265236467,15.1719456016978,78.5840189801722,12.464338700363,5.27684864581121,6.98770851541817
"1148","IND",1991,"ASI",2.90955594950009,40.7682756369705,10.8660520462165,46.1129392466471,25.2283212997546,11.36828775766,14.3030396977366,74.1707911454817,11.7670569457572,4.88302169825392,6.37221122434969
"1149","IND",1992,"ASI",2.69834494176112,35.3791987313428,9.71582402890632,43.1502758979475,19.3690022407039,10.3630915967711,12.7730824499353,55.0103701722199,11.4694215364291,4.42575371662474,5.82951148447123
"1150","IND",1993,"ASI",2.61020210490743,31.8564702897633,9.5347661486953,40.9820187214548,15.1535352522549,10.0574499965926,11.9936324126877,44.8958779987372,11.2700292429539,4.16613752348573,5.64917714705107
"1151","IND",1994,"ASI",2.58911998414877,29.6136490481117,9.42850189219452,39.4613186794181,12.2449184959791,9.45146678945957,11.4047916073004,34.3406963989342,10.7253676227702,3.83721063090007,5.54703063784932
"1152","IND",1995,"ASI",2.4272502918043,28.3692418169398,9.70663623430376,38.0404005870498,10.3254637272916,9.50357177090832,11.4918601015314,26.8381634458181,11.1415843583279,3.79481965913021,5.50287918440733
"1153","IND",1996,"ASI",2.45265203643055,27.9041859545522,9.60401619955749,39.4921556150318,9.32452878030752,9.06580033594391,11.183676090971,27.5213859955241,11.3756505423627,4.20230293721857,5.46450798399704
"1154","IND",1997,"ASI",2.27964283878325,30.5646732133702,8.96548366392104,42.59124918357,9.40458262148679,8.8836414069798,10.9120748982581,31.1561327824016,12.2260959029453,3.8068341213571,5.40069552135981
"1155","IND",1998,"ASI",2.26068196748203,31.1044152113224,8.52214570791889,45.2694970647064,8.83559773369288,8.50371439750501,10.4998073332493,31.9828728604463,12.8037305455093,3.85053508298785,5.3326518918442
"1156","IND",1999,"ASI",2.34000310598535,32.6102897488573,8.91584834109549,49.7871856270444,8.9430151333622,8.66923095576542,10.8159229752028,35.477259157753,14.5147323536918,3.95824046299501,5.67585419176404
"1157","IND",2000,"ASI",2.22523214339579,32.9200847380593,8.56634765639483,48.3196103011778,8.3035493678644,8.66210516717758,10.8514445321989,33.8627102280307,14.4744126731136,3.95949737749334,5.55979189480385
"1158","IND",2001,"ASI",2.29177798408932,34.6798947703251,8.0732294966989,46.3435805745346,7.60475156058285,9.07793633523313,10.9547177095462,35.0140651983603,14.3100964239364,3.96826084432094,5.61926496303389
"1159","IND",2002,"ASI",2.20354597168196,37.6316354580982,8.0072732865802,46.3354111981582,7.5487126553378,9.49982000145908,10.9737622947392,36.7721098928888,14.2478562576782,3.9314696040271,5.80886046130927
"1160","IND",2003,"ASI",2.24677694569527,38.438496953142,8.00436451596147,45.6265598439613,8.17884380615853,9.12614327657213,11.6726635848342,33.0955954015857,14.4983777959548,3.95332357094958,5.8480282229322
"1161","IND",2004,"ASI",2.14658767410177,33.409955662572,8.21030313152078,47.9262107365321,8.5473573320701,9.49946027172399,12.6111515363288,32.6634229246446,15.0671402061549,3.99671566438942,5.97066621534144
"1162","IND",2005,"ASI",2.15057727239555,35.7390706847593,9.11302473541827,51.2195821570637,9.06312040724243,10.3309637990508,13.2343201828006,36.9161213473858,15.9778313299001,4.27171025739478,6.29501322468316
"1163","IND",2006,"ASI",2.15161550989243,35.4229412407154,10.1496714805813,55.7788712202668,9.22758727293119,11.2369157662185,13.5685531996262,40.9165229167915,15.8621469167351,4.44343893576249,6.63579696849371
"1164","IND",2007,"ASI",2.31748675266706,38.4719127119348,10.583175676549,58.0741975639653,9.4245229348381,11.950769855379,13.8143261738014,41.8177075000855,16.3353548146152,4.68450816998069,7.16408025307747
"1165","IND",2008,"ASI",2.23370551406356,35.8805647705448,9.87989048825697,55.5493141172588,8.92507239505133,11.4982642827469,13.4714148714813,40.0512273031229,17.4996191592178,4.7321009407087,7.05862515648581
"1166","IND",2009,"ASI",2.14713341985433,36.2582696876625,10.2921960743909,55.1277317136006,8.73493451917844,11.3540883585365,13.6201377773949,37.464162550122,18.5465180239231,4.97554005891252,7.13730961785273
"1167","IND",2010,"ASI",2.10531612241059,37.3690647104444,10.9367565176365,55.7987785345464,8.72024775946667,11.436588616534,14.0474059499906,35.7452970488328,20.0492384418319,5.33655218755021,7.15589897081204
"1213","ITA",1990,"EUR",19.5922138603244,118.900609127998,55.4092036736732,172.833471019051,66.7751101262953,56.3974941322846,67.7592660549025,4.69359008533217,63.7977298008159,39.0891781664003,51.4743060602725
"1214","ITA",1991,"EUR",21.1541201476188,120.004175729023,53.3668847186681,167.671918096536,63.6160404107545,53.7479024513108,66.6734678592361,4.3639682245407,61.384979197283,33.7299170472602,49.1836171791828
"1215","ITA",1992,"EUR",22.1670129431,128.604920245523,54.0415940456321,166.182217091811,60.5197974765395,53.3016728504878,66.5678669383133,4.17827592768209,61.5489194807703,32.9473910278296,48.9577426876305
"1216","ITA",1993,"EUR",23.532160299906,130.831990951318,53.8501664177348,158.423614415263,57.631553688893,53.2540323658165,70.3389174990656,4.2916037426998,61.3182754831602,31.7970010480899,48.8890054788983
"1217","ITA",1994,"EUR",24.9054282047461,141.642726637175,57.5463577042932,171.47272161027,55.5120956991195,55.5904075424802,75.5839168527931,4.24599580521584,60.7349412794751,31.8176526631331,50.4205642761776
"1218","ITA",1995,"EUR",25.6842527487301,151.516923372604,58.9248318180797,176.815059982083,55.5293689570905,57.19215628799,78.6169476037692,4.06819121345208,58.0201288227229,31.2075063615987,50.5064131041663
"1219","ITA",1996,"EUR",26.688855669692,160.433742741886,57.764475771776,175.734712148618,55.5187799239143,55.6148670642366,76.7007046150959,6.12235133827523,56.6857214202468,30.1722538385469,49.5435342722204
"1220","ITA",1997,"EUR",27.7553308932345,167.240112061527,58.4299564365555,175.667442276942,53.2924631305764,56.3975752285152,77.0326769509812,7.66280641099641,56.8645704764249,30.9243967995591,49.8071785740278
"1221","ITA",1998,"EUR",29.8919931671343,159.725952332581,58.2972990593173,184.99151943449,54.3173100540443,57.5745736416815,78.3300478826332,6.61878565536159,56.8329924829825,31.4782102939154,50.0736640309002
"1222","ITA",1999,"EUR",33.2194892068529,154.222277500265,58.2165221501061,202.681707284571,52.9025837698879,55.4864955637269,78.0379189969472,6.77212528987969,56.2387282043121,31.7560208404191,49.5578466316066
"1223","ITA",2000,"EUR",32.7670309778597,168.592248366454,61.0771709560104,197.353844337,53.8249379166315,56.7996370967535,82.6869938268561,8.00693787510038,56.4732863610476,30.5343776168847,50.5078219544993
"1224","ITA",2001,"EUR",31.3665294241533,155.673626249786,60.2405789131641,207.121156719523,52.6960646670135,55.2312692163777,87.4001164413269,6.98944278986364,56.2309737351318,29.6942863927668,49.643448420894
"1225","ITA",2002,"EUR",30.9410685869874,148.608879751615,58.6074789381299,219.726103184751,52.040203022458,52.5525959228493,90.6707792709818,5.42965432929619,56.2877555387412,26.9807473127792,48.1665769590026
"1226","ITA",2003,"EUR",31.0847965088111,136.171835144011,55.8475813454127,223.136921812468,51.0180482700914,49.866768301964,90.0701504455997,4.97214733334804,56.2080414737693,24.1038111811204,46.3865353474373
"1227","ITA",2004,"EUR",33.9393122822779,135.667485603036,55.5406453717619,232.095451815398,49.6276516196107,49.5971038945654,90.0186811608824,3.99896177251302,55.8284452577248,24.8060193590175,45.9961935475353
"1228","ITA",2005,"EUR",32.4482826217668,133.89636070861,55.622219848373,230.068395916064,48.379090102282,49.6844599976602,93.8417544428474,4.55229649323497,56.3125914028847,23.7959296332956,45.9988206657984
"1229","ITA",2006,"EUR",32.6664800152013,137.796649637196,59.2212101264798,238.888898050747,50.4389733308208,50.9220993225647,96.2439057320121,4.18480069485804,58.5370899534139,24.3403862350934,47.5862580603849
"1230","ITA",2007,"EUR",34.0827109356148,151.239534791881,60.9334646065638,246.434699693897,49.9417072433049,51.7849524487498,98.7293681440781,5.77704613881956,59.9219834541134,24.9007659015651,48.673203310333
"1231","ITA",2008,"EUR",36.6644887384596,152.897687107468,60.8670977351167,276.55286939479,49.9867149906547,52.3794427236524,100.71307125622,6.03187579129784,61.7804109834215,25.2559559936284,49.4185691360848
"1232","ITA",2009,"EUR",38.1627144088741,120.795864616055,54.6246528151821,264.176335370146,46.64248387971,48.9351352317991,103.867300011262,5.71931649021309,63.3220756074296,24.9454326800296,47.1161865861207
"1275","JPN",1990,"ASI",7.45122905403254,62.8325203319368,34.1665372515262,108.292851653557,38.2274012767658,23.4497723675482,34.870954482701,30.6081880069259,36.7250407573124,30.0080866577982,30.0354912685884
"1276","JPN",1991,"ASI",7.15072820770264,63.2528891564829,35.3565178064934,115.009104673104,38.7238061731595,24.7161670153476,35.8706082182939,30.5809213275679,36.307040765226,30.238575421367,30.7784883207604
"1277","JPN",1992,"ASI",7.57661282518692,62.9186801495687,34.8359306764056,113.874700004362,37.2259029746763,25.9723729045829,35.8319254571369,31.3626181697983,36.7722769909777,30.107889179344,31.036285964198
"1278","JPN",1993,"ASI",7.43248819825617,59.4740196370265,35.3571798468877,110.867576989688,36.7390671102333,26.5003436244334,36.3184814222374,32.8726738166422,37.8935934270111,30.0550047144791,31.6323450187477
"1279","JPN",1994,"ASI",7.98556388976853,50.7406251728832,36.7246242585583,113.729729140665,34.8584336276671,28.0938586446592,38.0782205651818,35.0666163230947,39.2941085070938,29.6770159124561,32.7102687229089
