"","Area_code","Region","sub_region","Year","Decade","Emploi_nb_FAO","Emploi_share_FAO","Emploi_nb_ILO","Emploi_nb_WB","Emploi_share_WB","GDP_cons_USD_WB","Land_FAO","Pop_Rurals_FAO","Pop_Urbans_FAO","VAW_FAO","VAW_WDI","LogGDP","Cereals_Area_FAO","Cereals_Prod_FAO","Cereals_Yield_FAO"
"7751","GTM","Americas","Latin America and the Caribbean",1997,199,NA,25.2,212.808,NA,31.3719997406006,2420.02522296274,1025,5861,4588.881,NA,2230.20592636387,7.79153324180829,639304,953843,14920
"7752","GTM","Americas","Latin America and the Caribbean",1998,199,NA,23,203.975,NA,37.5559997558594,2484.75848087786,1037.5,5953,4738.025,NA,2355.52982765508,7.81793074301378,692557,1164977,16821
"7753","GTM","Americas","Latin America and the Caribbean",1999,199,NA,20.6,184.292,NA,38.6279983520508,2522.85962195377,1050,6049,4893.389,NA,2460.40837265339,7.83314830775654,651402,1134239,17412
"7754","GTM","Americas","Latin America and the Caribbean",2000,200,NA,18.6,169.022,NA,39.7690010070801,2554.77971012693,1072.5,6148,5056.085,NA,2353.40994768264,7.84572127979232,653407,1160727,17764
"7755","GTM","Americas","Latin America and the Caribbean",2001,200,NA,16.4,151.981,NA,40.0639991760254,2554.25685491948,1097.5,6252,5226.558,NA,2236.89354678932,7.84551660119876,635125,1294911,20388
"7756","GTM","Americas","Latin America and the Caribbean",2002,200,NA,15.3,145.807,NA,40.2179985046387,2591.3275915765,1137.5,6361,5404.883,NA,2227.62374870454,7.85992560698775,644491,1300064,20172
"7757","GTM","Americas","Latin America and the Caribbean",2003,200,NA,15.2,321.4425,NA,37.4710006713867,2594.92427849646,1438.05,6472,5590.394,NA,2169.87926846349,7.8613126154041,642961,1320435,20537
"7758","GTM","Americas","Latin America and the Caribbean",2004,200,NA,NA,559.6207,NA,38.2939987182617,2614.71093053351,1306,6585,5782.687,NA,2157.44153543484,7.8689088275717,637771,1350217,21171
"7759","GTM","Americas","Latin America and the Caribbean",2005,200,NA,NA,NA,NA,36.0190010070801,2638.28859289711,1278,6698,5980.946,NA,2160.17689499038,7.87788572566258,625533,1446139,23119
"7760","GTM","Americas","Latin America and the Caribbean",2006,200,1791.4,NA,NA,NA,33.2319984436035,2717.76156313084,1337,6810,6184.952,1905.901611,2145.20051714928,7.90756386574559,619592,1557727,25141
"7761","GTM","Americas","Latin America and the Caribbean",2007,200,NA,NA,NA,NA,33.7849998474121,2825.13608898651,1414.5,6923,6395.169,NA,2238.76691920642,7.94631181551282,723868,1669111,23058
"7762","GTM","Americas","Latin America and the Caribbean",2008,200,NA,NA,NA,NA,34.5789985656738,2854.0679293609,1296.5,7036,6612.529,NA,2219.99919250974,7.95650059921145,891456,1792388,20106
"7763","GTM","Americas","Latin America and the Caribbean",2009,200,NA,NA,NA,NA,36.1189994812012,2806.98676179656,1269.27,7151,6838.37,NA,2264.50985883435,7.93986686021131,858887,1703471,19833
"7764","GTM","Americas","Latin America and the Caribbean",2010,201,NA,NA,703.179,NA,37.0359992980957,2825.51902943213,1248.54,7268,7073.637,NA,2217.20828818122,7.94644735393737,859650,1716379,19966
"7765","GTM","Americas","Latin America and the Caribbean",2011,201,2006.7,26.3,790.4247,NA,37.5699996948242,2880.41236603134,1233.31,7388,7318.755,1976.36438,2282.10935960654,7.96568874553011,877053,1754491,20004
"7766","GTM","Americas","Latin America and the Caribbean",2012,201,1953.4,26.2,838.742,NA,32.2569999694824,2903.39080511646,1212.33,7510,7573.319,2130.576172,2344.6634865968,7.97363457608578,885789,1804110,20367
"7767","GTM","Americas","Latin America and the Caribbean",2013,201,1993.1,11.4,766.8585,NA,30.8810005187988,2947.97655920835,1186.85,7632,7836.411,2186.970215,2402.23340114482,7.98887430185575,900955,1876104,20824
"7768","GTM","Americas","Latin America and the Caribbean",2014,201,NA,NA,881.662,NA,31.5340003967285,3007.89807326843,1166.4,7753,8106.636,NA,2422.17117291921,8.008996799279,908503,1900910,20924
"7769","GTM","Americas","Latin America and the Caribbean",2015,201,NA,NA,1039.4575,NA,31.8759994506836,3069.04133520836,1191.5,7872,8382.909,NA,2440.95349791688,8.02912052315346,916401,1938867,21157
"7770","GTM","Americas","Latin America and the Caribbean",2016,201,NA,NA,1035.987,NA,29.3770008087158,3100.97895636343,1191.5,7989,8664.827,NA,2456.91810193549,8.03947313299662,922970,1986485,21523
"7771","GTM","Americas","Latin America and the Caribbean",2017,201,NA,NA,1085.9043,NA,29.3899993896484,3124.20824715333,NA,8103,8952.532,NA,NA,8.04693616915827,NA,NA,NA
"7772","GTM","Americas","Latin America and the Caribbean",2018,201,NA,NA,NA,NA,29.0249996185303,NA,NA,8214,9246.101,NA,NA,NA,NA,NA,NA
"7773","GTM","Americas","Latin America and the Caribbean",2019,201,NA,NA,NA,NA,NA,NA,NA,8323,9545.806,NA,NA,NA,NA,NA,NA
"7774","GTM","Americas","Latin America and the Caribbean",2020,202,NA,NA,NA,NA,NA,NA,NA,8430,9851.814,NA,NA,NA,NA,NA,NA
"7775","GTM","Americas","Latin America and the Caribbean",2021,202,NA,NA,NA,NA,NA,NA,NA,8534,10163.993,NA,NA,NA,NA,NA,NA
"7776","GTM","Americas","Latin America and the Caribbean",2022,202,NA,NA,NA,NA,NA,NA,NA,8636,10482.053,NA,NA,NA,NA,NA,NA
"7777","GTM","Americas","Latin America and the Caribbean",2023,202,NA,NA,NA,NA,NA,NA,NA,8735,10805.831,NA,NA,NA,NA,NA,NA
"7778","GTM","Americas","Latin America and the Caribbean",2024,202,NA,NA,NA,NA,NA,NA,NA,8831,11135.129,NA,NA,NA,NA,NA,NA
"7779","GTM","Americas","Latin America and the Caribbean",2025,202,NA,NA,NA,NA,NA,NA,NA,8925,11469.734,NA,NA,NA,NA,NA,NA
"7780","GTM","Americas","Latin America and the Caribbean",2026,202,NA,NA,NA,NA,NA,NA,NA,9015,11809.417,NA,NA,NA,NA,NA,NA
"7781","GTM","Americas","Latin America and the Caribbean",2027,202,NA,NA,NA,NA,NA,NA,NA,9103,12153.91,NA,NA,NA,NA,NA,NA
"7782","GTM","Americas","Latin America and the Caribbean",2028,202,NA,NA,NA,NA,NA,NA,NA,9189,12502.848,NA,NA,NA,NA,NA,NA
"7783","GTM","Americas","Latin America and the Caribbean",2029,202,NA,NA,NA,NA,NA,NA,NA,9273,12855.605,NA,NA,NA,NA,NA,NA
"7784","GTM","Americas","Latin America and the Caribbean",2030,203,NA,NA,NA,NA,NA,NA,NA,9353,13213.529,NA,NA,NA,NA,NA,NA
"7785","GTM","Americas","Latin America and the Caribbean",2031,203,NA,NA,NA,NA,NA,NA,NA,9430,13576.004,NA,NA,NA,NA,NA,NA
"7786","GTM","Americas","Latin America and the Caribbean",2032,203,NA,NA,NA,NA,NA,NA,NA,9504,13942.912,NA,NA,NA,NA,NA,NA
"7787","GTM","Americas","Latin America and the Caribbean",2033,203,NA,NA,NA,NA,NA,NA,NA,9574,14314.142,NA,NA,NA,NA,NA,NA
"7788","GTM","Americas","Latin America and the Caribbean",2034,203,NA,NA,NA,NA,NA,NA,NA,9642,14689.585,NA,NA,NA,NA,NA,NA
"7789","GTM","Americas","Latin America and the Caribbean",2035,203,NA,NA,NA,NA,NA,NA,NA,9706,15069.123,NA,NA,NA,NA,NA,NA
"7790","GTM","Americas","Latin America and the Caribbean",2036,203,NA,NA,NA,NA,NA,NA,NA,9767,15452.614,NA,NA,NA,NA,NA,NA
"7791","GTM","Americas","Latin America and the Caribbean",2037,203,NA,NA,NA,NA,NA,NA,NA,9825,15839.929,NA,NA,NA,NA,NA,NA
"7792","GTM","Americas","Latin America and the Caribbean",2038,203,NA,NA,NA,NA,NA,NA,NA,9879,16230.974,NA,NA,NA,NA,NA,NA
"7793","GTM","Americas","Latin America and the Caribbean",2039,203,NA,NA,NA,NA,NA,NA,NA,9930,16625.669,NA,NA,NA,NA,NA,NA
"7794","GTM","Americas","Latin America and the Caribbean",2040,204,NA,NA,NA,NA,NA,NA,NA,9978,17023.905,NA,NA,NA,NA,NA,NA
"7795","GTM","Americas","Latin America and the Caribbean",2041,204,NA,NA,NA,NA,NA,NA,NA,10023,17425.548,NA,NA,NA,NA,NA,NA
"7796","GTM","Americas","Latin America and the Caribbean",2042,204,NA,NA,NA,NA,NA,NA,NA,10064,17830.408,NA,NA,NA,NA,NA,NA
"7797","GTM","Americas","Latin America and the Caribbean",2043,204,NA,NA,NA,NA,NA,NA,NA,10102,18238.256,NA,NA,NA,NA,NA,NA
"7798","GTM","Americas","Latin America and the Caribbean",2044,204,NA,NA,NA,NA,NA,NA,NA,10136,18648.828,NA,NA,NA,NA,NA,NA
"7799","GTM","Americas","Latin America and the Caribbean",2045,204,NA,NA,NA,NA,NA,NA,NA,10167,19061.878,NA,NA,NA,NA,NA,NA
"7800","GTM","Americas","Latin America and the Caribbean",2046,204,NA,NA,NA,NA,NA,NA,NA,10195,19477.179,NA,NA,NA,NA,NA,NA
"7801","GTM","Americas","Latin America and the Caribbean",2047,204,NA,NA,NA,NA,NA,NA,NA,10219,19894.542,NA,NA,NA,NA,NA,NA
"7802","GTM","Americas","Latin America and the Caribbean",2048,204,NA,NA,NA,NA,NA,NA,NA,10239,20313.786,NA,NA,NA,NA,NA,NA
"7803","GTM","Americas","Latin America and the Caribbean",2049,204,NA,NA,NA,NA,NA,NA,NA,10256,20734.742,NA,NA,NA,NA,NA,NA
"7804","GTM","Americas","Latin America and the Caribbean",2050,205,NA,NA,NA,NA,NA,NA,NA,10269,21157.217,NA,NA,NA,NA,NA,NA
"7805","GUF","Americas","Latin America and the Caribbean",1950,195,NA,NA,NA,NA,NA,NA,NA,12,13.671,NA,NA,NA,NA,NA,NA
"7806","GUF","Americas","Latin America and the Caribbean",1951,195,NA,NA,NA,NA,NA,NA,NA,12,14.331,NA,NA,NA,NA,NA,NA
"7807","GUF","Americas","Latin America and the Caribbean",1952,195,NA,NA,NA,NA,NA,NA,NA,12,14.948,NA,NA,NA,NA,NA,NA
"7808","GUF","Americas","Latin America and the Caribbean",1953,195,NA,NA,NA,NA,NA,NA,NA,12,15.539,NA,NA,NA,NA,NA,NA
"7809","GUF","Americas","Latin America and the Caribbean",1954,195,NA,NA,NA,NA,NA,NA,NA,12,16.124,NA,NA,NA,NA,NA,NA
"7810","GUF","Americas","Latin America and the Caribbean",1955,195,NA,NA,NA,NA,NA,NA,NA,12,16.721,NA,NA,NA,NA,NA,NA
"7811","GUF","Americas","Latin America and the Caribbean",1956,195,NA,NA,NA,NA,NA,NA,NA,12,17.348,NA,NA,NA,NA,NA,NA
"7812","GUF","Americas","Latin America and the Caribbean",1957,195,NA,NA,NA,NA,NA,NA,NA,12,18.023,NA,NA,NA,NA,NA,NA
"7813","GUF","Americas","Latin America and the Caribbean",1958,195,NA,NA,NA,NA,NA,NA,NA,12,18.763,NA,NA,NA,NA,NA,NA
"7814","GUF","Americas","Latin America and the Caribbean",1959,195,NA,NA,NA,NA,NA,NA,NA,12,19.586,NA,NA,NA,NA,NA,NA
"7815","GUF","Americas","Latin America and the Caribbean",1960,196,NA,NA,NA,NA,NA,NA,NA,12,20.503,NA,NA,NA,NA,NA,NA
"7816","GUF","Americas","Latin America and the Caribbean",1961,196,NA,NA,NA,NA,NA,NA,2,12,21.526,NA,NA,NA,245,585,23878
"7817","GUF","Americas","Latin America and the Caribbean",1962,196,NA,NA,NA,NA,NA,NA,2.5,12,22.514,NA,NA,NA,353,1025,29037
"7818","GUF","Americas","Latin America and the Caribbean",1963,196,NA,NA,NA,NA,NA,NA,2,13,23.546,NA,NA,NA,50,130,26000
"7819","GUF","Americas","Latin America and the Caribbean",1964,196,NA,NA,NA,NA,NA,NA,1.5,13,24.667,NA,NA,NA,57,165,28947
"7820","GUF","Americas","Latin America and the Caribbean",1965,196,NA,NA,NA,NA,NA,NA,1.5,13,25.868,NA,NA,NA,57,170,29825
"7821","GUF","Americas","Latin America and the Caribbean",1966,196,NA,NA,NA,NA,NA,NA,1.5,14,27.156,NA,NA,NA,100,241,24100
"7822","GUF","Americas","Latin America and the Caribbean",1967,196,NA,NA,NA,NA,NA,NA,1.5,14,28.526,NA,NA,NA,55,200,36364
"7823","GUF","Americas","Latin America and the Caribbean",1968,196,NA,NA,NA,NA,NA,NA,1.5,15,29.948,NA,NA,NA,20,105,52500
"7824","GUF","Americas","Latin America and the Caribbean",1969,196,NA,NA,NA,NA,NA,NA,1.5,15,31.367,NA,NA,NA,45,160,35556
"7825","GUF","Americas","Latin America and the Caribbean",1970,197,NA,3.2,0.348,NA,NA,NA,1,16,32.746,NA,NA,NA,175,240,13714
"7826","GUF","Americas","Latin America and the Caribbean",1971,197,NA,3.4,0.335,NA,NA,NA,1.5,16,34.078,NA,NA,NA,280,1040,37143
"7827","GUF","Americas","Latin America and the Caribbean",1972,197,NA,3.5,0.349,NA,NA,NA,1.5,17,35.382,NA,NA,NA,275,524,19055
"7828","GUF","Americas","Latin America and the Caribbean",1973,197,NA,3.6,0.351,NA,NA,NA,1.5,17,36.676,NA,NA,NA,350,600,17143
"7829","GUF","Americas","Latin America and the Caribbean",1974,197,NA,3.6,0.383,NA,NA,NA,1.5,17,37.992,NA,NA,NA,350,600,17143
"7830","GUF","Americas","Latin America and the Caribbean",1975,197,NA,3.8,0.421,NA,NA,NA,2,18,39.364,NA,NA,NA,350,600,17143
"7831","GUF","Americas","Latin America and the Caribbean",1976,197,NA,2.8,0.348,NA,NA,NA,2,18,40.797,NA,NA,NA,400,600,15000
"7832","GUF","Americas","Latin America and the Caribbean",1977,197,NA,2.6,0.337,NA,NA,NA,2,18,42.312,NA,NA,NA,750,1350,18000
"7833","GUF","Americas","Latin America and the Caribbean",1978,197,NA,3.7,0.503,NA,NA,NA,2.5,19,43.967,NA,NA,NA,820,1535,18720
"7834","GUF","Americas","Latin America and the Caribbean",1979,197,NA,4.5,0.621,NA,NA,NA,2.5,19,45.835,NA,NA,NA,1250,2000,16000
"7835","GUF","Americas","Latin America and the Caribbean",1980,198,NA,5.2,0.727,NA,NA,NA,2.5,20,47.975,NA,NA,NA,450,360,8000
"7836","GUF","Americas","Latin America and the Caribbean",1981,198,NA,NA,NA,NA,NA,NA,2.5,20,50.384,NA,NA,NA,510,550,10784
"7837","GUF","Americas","Latin America and the Caribbean",1982,198,NA,NA,NA,NA,NA,NA,3.5,21,53.084,NA,NA,NA,445,450,10112
"7838","GUF","Americas","Latin America and the Caribbean",1983,198,NA,NA,NA,NA,NA,NA,3.5,22,56.162,NA,NA,NA,965,2476,25658
"7839","GUF","Americas","Latin America and the Caribbean",1984,198,NA,NA,NA,NA,NA,NA,3.5,23,59.641,NA,NA,NA,1565,5022,32089
"7840","GUF","Americas","Latin America and the Caribbean",1985,198,NA,NA,NA,NA,NA,NA,3.5,24,63.551,NA,NA,NA,2054,7810,38023
"7841","GUF","Americas","Latin America and the Caribbean",1986,198,NA,NA,NA,NA,NA,NA,4,25,67.953,NA,NA,NA,2604,8750,33602
"7842","GUF","Americas","Latin America and the Caribbean",1987,198,NA,14,3.706,NA,NA,NA,4,26,72.785,NA,NA,NA,3186,13030,40898
"7843","GUF","Americas","Latin America and the Caribbean",1988,198,NA,NA,NA,NA,NA,NA,5,28,77.823,NA,NA,NA,3626,14295,39424
"7844","GUF","Americas","Latin America and the Caribbean",1989,198,NA,NA,NA,NA,NA,NA,6.5,29,82.745,NA,NA,NA,4022,16422,40830
"7845","GUF","Americas","Latin America and the Caribbean",1990,199,NA,NA,NA,NA,NA,NA,7,30,87.36,NA,NA,NA,5104,21649,42416
"7846","GUF","Americas","Latin America and the Caribbean",1991,199,NA,NA,NA,NA,NA,NA,7.15,30,91.626,NA,NA,NA,6688,28529,42659
"7847","GUF","Americas","Latin America and the Caribbean",1992,199,NA,NA,NA,NA,NA,NA,7.4,31,95.544,NA,NA,NA,7440,24359,32742
"7848","GUF","Americas","Latin America and the Caribbean",1993,199,NA,NA,NA,NA,NA,NA,8,31,99.252,NA,NA,NA,7449,27598,37049
"7849","GUF","Americas","Latin America and the Caribbean",1994,199,NA,NA,NA,NA,NA,NA,8.15,32,102.978,NA,NA,NA,7776,25225,32440
"7850","GUF","Americas","Latin America and the Caribbean",1995,199,NA,NA,NA,NA,NA,NA,8.25,32,106.902,NA,NA,NA,8042,25305,31466
"7851","GUF","Americas","Latin America and the Caribbean",1996,199,NA,NA,NA,NA,NA,NA,8.4,32,111.029,NA,NA,NA,8944,31006,34667
"7852","GUF","Americas","Latin America and the Caribbean",1997,199,NA,NA,NA,NA,NA,NA,8.5,33,115.33,NA,NA,NA,9322,31272,33546
"7853","GUF","Americas","Latin America and the Caribbean",1998,199,NA,NA,NA,NA,NA,NA,8.65,33,119.929,NA,NA,NA,9012,24925,27658
"7854","GUF","Americas","Latin America and the Caribbean",1999,199,NA,NA,NA,NA,NA,NA,8.25,34,124.965,NA,NA,NA,7663,19912,25985
"7855","GUF","Americas","Latin America and the Caribbean",2000,200,NA,NA,NA,NA,NA,NA,10.4,34,130.527,NA,NA,NA,8828,19648,22256
"7856","GUF","Americas","Latin America and the Caribbean",2001,200,NA,NA,NA,NA,NA,NA,10.5,35,136.7,NA,NA,NA,8350,31583,37825
"7857","GUF","Americas","Latin America and the Caribbean",2002,200,NA,NA,NA,NA,NA,NA,10.65,36,143.422,NA,NA,NA,8304,22437,27020
"7858","GUF","Americas","Latin America and the Caribbean",2003,200,NA,NA,NA,NA,NA,NA,10.75,37,150.426,NA,NA,NA,6076,23517,38705
"7859","GUF","Americas","Latin America and the Caribbean",2004,200,NA,NA,NA,NA,NA,NA,10.9,38,157.333,NA,NA,NA,8945,25607,28627
"7860","GUF","Americas","Latin America and the Caribbean",2005,200,NA,2.2,0.974,NA,NA,NA,11,38,163.863,NA,NA,NA,9038,17883,19787
"7861","GUF","Americas","Latin America and the Caribbean",2006,200,NA,NA,NA,NA,NA,NA,11.3,39,169.909,NA,NA,NA,8928,15163,16984
"7862","GUF","Americas","Latin America and the Caribbean",2007,200,NA,NA,NA,NA,NA,NA,10.65,39,175.529,NA,NA,NA,3811,9689,25424
"7863","GUF","Americas","Latin America and the Caribbean",2008,200,NA,NA,NA,NA,NA,NA,10.55,39,180.873,NA,NA,NA,2944,7613,25856
"7864","GUF","Americas","Latin America and the Caribbean",2009,200,NA,NA,NA,NA,NA,NA,10.6,39,186.179,NA,NA,NA,3510,7706,21958
"7865","GUF","Americas","Latin America and the Caribbean",2010,201,NA,NA,NA,NA,NA,NA,10.6,40,191.627,NA,NA,NA,3101,7640,24638
"7866","GUF","Americas","Latin America and the Caribbean",2011,201,NA,NA,NA,NA,NA,NA,10.3,40,197.253,NA,NA,NA,1815,12350,68044
"7867","GUF","Americas","Latin America and the Caribbean",2012,201,NA,NA,NA,NA,NA,NA,10.95,40,203.007,NA,NA,NA,1825,12450,68219
"7868","GUF","Americas","Latin America and the Caribbean",2013,201,NA,NA,NA,NA,NA,NA,11.85,40,208.873,NA,NA,NA,1900,13000,68421
"7869","GUF","Americas","Latin America and the Caribbean",2014,201,NA,NA,NA,NA,NA,NA,12.2,41,214.81,NA,NA,NA,2090,12870,61579
"7870","GUF","Americas","Latin America and the Caribbean",2015,201,NA,NA,NA,NA,NA,NA,12.45,41,220.793,NA,NA,NA,2038,11427,56058
"7871","GUF","Americas","Latin America and the Caribbean",2016,201,NA,NA,NA,NA,NA,NA,12.3,41,226.823,NA,NA,NA,1971,10884,55211
"7872","GUF","Americas","Latin America and the Caribbean",2017,201,NA,NA,NA,NA,NA,NA,NA,42,232.919,NA,NA,NA,NA,NA,NA
"7873","GUF","Americas","Latin America and the Caribbean",2018,201,NA,NA,NA,NA,NA,NA,NA,42,239.08,NA,NA,NA,NA,NA,NA
"7874","GUF","Americas","Latin America and the Caribbean",2019,201,NA,NA,NA,NA,NA,NA,NA,42,245.3,NA,NA,NA,NA,NA,NA
"7875","GUF","Americas","Latin America and the Caribbean",2020,202,NA,NA,NA,NA,NA,NA,NA,42,251.577,NA,NA,NA,NA,NA,NA
"7876","GUF","Americas","Latin America and the Caribbean",2021,202,NA,NA,NA,NA,NA,NA,NA,43,257.909,NA,NA,NA,NA,NA,NA
"7877","GUF","Americas","Latin America and the Caribbean",2022,202,NA,NA,NA,NA,NA,NA,NA,43,264.288,NA,NA,NA,NA,NA,NA
"7878","GUF","Americas","Latin America and the Caribbean",2023,202,NA,NA,NA,NA,NA,NA,NA,44,270.708,NA,NA,NA,NA,NA,NA
"7879","GUF","Americas","Latin America and the Caribbean",2024,202,NA,NA,NA,NA,NA,NA,NA,44,277.16,NA,NA,NA,NA,NA,NA
"7880","GUF","Americas","Latin America and the Caribbean",2025,202,NA,NA,NA,NA,NA,NA,NA,44,283.635,NA,NA,NA,NA,NA,NA
"7881","GUF","Americas","Latin America and the Caribbean",2026,202,NA,NA,NA,NA,NA,NA,NA,45,290.127,NA,NA,NA,NA,NA,NA
"7882","GUF","Americas","Latin America and the Caribbean",2027,202,NA,NA,NA,NA,NA,NA,NA,45,296.632,NA,NA,NA,NA,NA,NA
"7883","GUF","Americas","Latin America and the Caribbean",2028,202,NA,NA,NA,NA,NA,NA,NA,45,303.137,NA,NA,NA,NA,NA,NA
"7884","GUF","Americas","Latin America and the Caribbean",2029,202,NA,NA,NA,NA,NA,NA,NA,46,309.634,NA,NA,NA,NA,NA,NA
"7885","GUF","Americas","Latin America and the Caribbean",2030,203,NA,NA,NA,NA,NA,NA,NA,46,316.112,NA,NA,NA,NA,NA,NA
"7886","GUF","Americas","Latin America and the Caribbean",2031,203,NA,NA,NA,NA,NA,NA,NA,47,322.565,NA,NA,NA,NA,NA,NA
"7887","GUF","Americas","Latin America and the Caribbean",2032,203,NA,NA,NA,NA,NA,NA,NA,47,328.988,NA,NA,NA,NA,NA,NA
"7888","GUF","Americas","Latin America and the Caribbean",2033,203,NA,NA,NA,NA,NA,NA,NA,47,335.405,NA,NA,NA,NA,NA,NA
"7889","GUF","Americas","Latin America and the Caribbean",2034,203,NA,NA,NA,NA,NA,NA,NA,48,341.812,NA,NA,NA,NA,NA,NA
"7890","GUF","Americas","Latin America and the Caribbean",2035,203,NA,NA,NA,NA,NA,NA,NA,48,348.21,NA,NA,NA,NA,NA,NA
"7891","GUF","Americas","Latin America and the Caribbean",2036,203,NA,NA,NA,NA,NA,NA,NA,49,354.596,NA,NA,NA,NA,NA,NA
"7892","GUF","Americas","Latin America and the Caribbean",2037,203,NA,NA,NA,NA,NA,NA,NA,49,360.966,NA,NA,NA,NA,NA,NA
"7893","GUF","Americas","Latin America and the Caribbean",2038,203,NA,NA,NA,NA,NA,NA,NA,49,367.324,NA,NA,NA,NA,NA,NA
"7894","GUF","Americas","Latin America and the Caribbean",2039,203,NA,NA,NA,NA,NA,NA,NA,50,373.668,NA,NA,NA,NA,NA,NA
"7895","GUF","Americas","Latin America and the Caribbean",2040,204,NA,NA,NA,NA,NA,NA,NA,50,380,NA,NA,NA,NA,NA,NA
"7896","GUF","Americas","Latin America and the Caribbean",2041,204,NA,NA,NA,NA,NA,NA,NA,50,386.311,NA,NA,NA,NA,NA,NA
"7897","GUF","Americas","Latin America and the Caribbean",2042,204,NA,NA,NA,NA,NA,NA,NA,50,392.6,NA,NA,NA,NA,NA,NA
"7898","GUF","Americas","Latin America and the Caribbean",2043,204,NA,NA,NA,NA,NA,NA,NA,51,398.883,NA,NA,NA,NA,NA,NA
"7899","GUF","Americas","Latin America and the Caribbean",2044,204,NA,NA,NA,NA,NA,NA,NA,51,405.18,NA,NA,NA,NA,NA,NA
"7900","GUF","Americas","Latin America and the Caribbean",2045,204,NA,NA,NA,NA,NA,NA,NA,51,411.503,NA,NA,NA,NA,NA,NA
"7901","GUF","Americas","Latin America and the Caribbean",2046,204,NA,NA,NA,NA,NA,NA,NA,51,417.861,NA,NA,NA,NA,NA,NA
"7902","GUF","Americas","Latin America and the Caribbean",2047,204,NA,NA,NA,NA,NA,NA,NA,52,424.235,NA,NA,NA,NA,NA,NA
"7903","GUF","Americas","Latin America and the Caribbean",2048,204,NA,NA,NA,NA,NA,NA,NA,52,430.573,NA,NA,NA,NA,NA,NA
"7904","GUF","Americas","Latin America and the Caribbean",2049,204,NA,NA,NA,NA,NA,NA,NA,52,436.811,NA,NA,NA,NA,NA,NA
"7905","GUF","Americas","Latin America and the Caribbean",2050,205,NA,NA,NA,NA,NA,NA,NA,52,442.897,NA,NA,NA,NA,NA,NA
"7906","GUM","Oceania","Micronesia",1950,195,NA,NA,NA,NA,NA,NA,NA,35,24.635,NA,NA,NA,NA,NA,NA
"7907","GUM","Oceania","Micronesia",1951,195,NA,NA,NA,NA,NA,NA,NA,35,25.409,NA,NA,NA,NA,NA,NA
"7908","GUM","Oceania","Micronesia",1952,195,NA,NA,NA,NA,NA,NA,NA,35,26.196,NA,NA,NA,NA,NA,NA
"7909","GUM","Oceania","Micronesia",1953,195,NA,NA,NA,NA,NA,NA,NA,34,26.99,NA,NA,NA,NA,NA,NA
"7910","GUM","Oceania","Micronesia",1954,195,NA,NA,NA,NA,NA,NA,NA,34,27.792,NA,NA,NA,NA,NA,NA
"7911","GUM","Oceania","Micronesia",1955,195,NA,NA,NA,NA,NA,NA,NA,34,28.607,NA,NA,NA,NA,NA,NA
"7912","GUM","Oceania","Micronesia",1956,195,NA,NA,NA,NA,NA,NA,NA,34,29.445,NA,NA,NA,NA,NA,NA
"7913","GUM","Oceania","Micronesia",1957,195,NA,NA,NA,NA,NA,NA,NA,34,30.322,NA,NA,NA,NA,NA,NA
"7914","GUM","Oceania","Micronesia",1958,195,NA,NA,NA,NA,NA,NA,NA,33,31.262,NA,NA,NA,NA,NA,NA
"7915","GUM","Oceania","Micronesia",1959,195,NA,NA,NA,NA,NA,NA,NA,33,32.292,NA,NA,NA,NA,NA,NA
"7916","GUM","Oceania","Micronesia",1960,196,NA,NA,NA,NA,NA,NA,NA,33,33.468,NA,NA,NA,NA,NA,NA
"7917","GUM","Oceania","Micronesia",1961,196,NA,NA,NA,NA,NA,NA,8,33,34.874,NA,NA,NA,50,110,22000
"7918","GUM","Oceania","Micronesia",1962,196,NA,NA,NA,NA,NA,NA,8,33,36.414,NA,NA,NA,50,110,22000
"7919","GUM","Oceania","Micronesia",1963,196,NA,NA,NA,NA,NA,NA,9,33,38.065,NA,NA,NA,50,117,23400
"7920","GUM","Oceania","Micronesia",1964,196,NA,NA,NA,NA,NA,NA,9,33,39.793,NA,NA,NA,50,135,27000
"7921","GUM","Oceania","Micronesia",1965,196,NA,NA,NA,NA,NA,NA,9,33,41.565,NA,NA,NA,30,80,26667
"7922","GUM","Oceania","Micronesia",1966,196,NA,NA,NA,NA,NA,NA,9,33,43.375,NA,NA,NA,2,5,25000
"7923","GUM","Oceania","Micronesia",1967,196,NA,NA,NA,NA,NA,NA,9,33,45.226,NA,NA,NA,4,10,25000
"7924","GUM","Oceania","Micronesia",1968,196,NA,NA,NA,NA,NA,NA,9,33,47.119,NA,NA,NA,5,14,28000
"7925","GUM","Oceania","Micronesia",1969,196,NA,NA,NA,NA,NA,NA,9,33,49.048,NA,NA,NA,10,31,31000
"7926","GUM","Oceania","Micronesia",1970,197,NA,NA,NA,NA,NA,NA,9,32,51.938,NA,NA,NA,10,23,23000
"7927","GUM","Oceania","Micronesia",1971,197,NA,NA,NA,NA,NA,NA,9,28,57.569,NA,NA,NA,10,25,25000
"7928","GUM","Oceania","Micronesia",1972,197,NA,NA,NA,NA,NA,NA,9,25,63.061,NA,NA,NA,10,30,30000
"7929","GUM","Oceania","Micronesia",1973,197,NA,0.3,0.1,NA,NA,NA,9,21,68.323,NA,NA,NA,10,30,30000
"7930","GUM","Oceania","Micronesia",1974,197,NA,0.3,0.1,NA,NA,NA,9,18,73.335,NA,NA,NA,10,30,30000
