"","Country.code","Year","Region.code","Agriculture","Mining","Manufacturing","Utilities","Construction","Trade..restaurants.and.hotels","Transport..storage.and.communication","Finance..insurance..real.estate.and.business.services","Government.services","Community..social.and.personal.services","Summation.of.sector.GDP"
"850","FRA",1997,"EUR",36.8349573598191,92.5150463045989,44.7028456905459,278.244523755079,42.903303684396,39.282075710067,52.5754623714419,21.1168629839449,36.7184209349222,37.0649991520185,39.6463358860646
"851","FRA",1998,"EUR",39.3659909275428,107.249438591866,47.1229969481093,299.772695515108,44.0986151732765,41.0881504426536,55.0639005824264,21.0689620269975,38.0860186039797,36.6923958911266,41.0527442747698
"852","FRA",1999,"EUR",39.6174737256091,51.3239824643688,56.9283197782394,133.221183376475,46.2066691685598,41.9287983580792,56.06851444088,20.9217159478325,40.0000441944253,36.9039061436188,42.0193586488404
"853","FRA",2000,"EUR",40.9471899826184,58.521142169775,60.8552652128192,125.809902020864,48.8995527398294,44.0843763931645,55.1786188321446,22.8064907128911,41.7422561908296,39.4103506206369,43.8976263064427
"854","FRA",2001,"EUR",44.2983857439404,78.1297619177903,61.8744671442177,133.04122076411,51.752957222539,47.0316803179423,57.9081460443415,20.9226741472201,44.2660907628106,41.3474909756465,45.5497478688065
"855","FRA",2002,"EUR",44.9166342188586,82.4934105196308,63.0130240157353,152.113978897802,53.1384158314523,48.2049539352297,62.8639368009503,22.7212529343985,46.7400345048073,42.946386968248,47.5017811589561
"856","FRA",2003,"EUR",41.8050971780625,78.3397136518766,61.6699562135462,155.462506295087,53.3469411369696,48.0119065483994,62.298040077175,22.5320241574196,46.5042929360315,43.1976128562205,47.016917598042
"857","FRA",2004,"EUR",43.0270416790841,72.9622235237619,63.859679830614,158.921681373534,56.1103981070558,48.0000045148849,65.8827625695216,21.1991527235686,48.0102534916886,44.7279287920488,47.9773844220358
"858","FRA",2005,"EUR",42.9087349907097,83.000712162114,67.2918754055355,163.951253488782,59.2595983694631,49.7151104161508,70.648554765883,20.7336382844392,50.6038341743908,46.5599686183697,49.9856540328176
"859","FRA",2006,"EUR",43.1928314365838,90.4161379333846,69.7181682199041,179.388808212227,64.33361215965,52.2853246173346,73.4635418700815,22.5035670228604,53.0417794230145,48.133833579076,52.3641467677802
"860","FRA",2007,"EUR",49.3185477180045,105.006640180868,73.4915971038735,182.962871983253,68.3941426734781,54.1449619207272,77.2207232869078,21.032935361864,55.0026263009378,49.7913600623667,54.2161021607994
"861","FRA",2008,"EUR",49.4811522237209,104.500472856667,72.5483248193993,185.609876024833,72.6013860543283,57.2974899664427,80.5305524161465,21.423376307054,57.3051783200632,50.8049578835201,55.8395361018994
"862","FRA",2009,"EUR",43.9649818758208,98.2296263334199,71.4221963889293,184.070688977748,71.0352554902892,57.6914036736672,81.8294491991807,21.1205594148923,60.2955262735815,51.6828368230081,56.556124827857
"863","FRA",2010,"EUR",55.8116232981019,105.362324435837,75.9987877074569,192.556787578461,71.11853670196,60.3480400947517,87.8959286383113,24.9291203179024,62.1422185196266,52.4195288835863,59.4033858780993
"864","FRA",2011,"EUR",60.0800290108415,131.929100588214,77.6781500770868,191.543586368737,75.205210945974,63.935070531327,89.4049100341925,25.3307143780804,64.9398883074837,53.6069251332482,61.5041461246665
"908","GBR",1990,"EUR",23.5473808047901,97.5978541301311,35.0276417777343,86.2713956997903,24.107176422057,21.6764618373443,20.3760706634802,32.8567661101591,19.9818904057891,30.5599026104963,26.1817152726739
"909","GBR",1991,"EUR",22.1211483168771,103.775057661433,36.1792012072647,110.701544742979,23.5898195214041,23.0848159520048,21.2165950631857,35.5463498549913,21.3767094735961,31.6481568448232,27.3403582625993
"910","GBR",1992,"EUR",23.7564402938694,121.339968116488,38.4006060308743,120.008770159561,23.7691484510861,24.3620055182309,21.8592788522253,39.0300527637417,22.1153504666503,34.3532311097786,28.6579597787143
"911","GBR",1993,"EUR",26.1028230664663,166.788696177589,41.5983186020591,138.171567478471,24.3805742521283,25.5599855937279,22.8827719605931,42.6623301518556,23.4120783659525,35.693026579172,30.5276567077848
"912","GBR",1994,"EUR",27.8567248884051,229.330488803661,45.1918933564925,146.570039472266,25.8836874084781,26.8932768104314,25.0017493830618,45.1198643658895,23.9001872097811,36.6006152782031,32.3257420863314
"913","GBR",1995,"EUR",30.0690464771807,241.650829747307,43.8087557685338,143.657395737053,25.3113335372206,25.5906218477715,24.0977898679509,41.7813143504431,22.9738414387941,34.0828778127072,31.1158581451197
"914","GBR",1996,"EUR",28.9808192276571,315.850574181342,45.4432976007053,144.805624610486,27.5568077788665,27.1257702394641,25.0491683210934,44.1601723485779,23.8631770848495,35.7221674550671,32.7294483499974
"915","GBR",1997,"EUR",24.1689979629988,294.636242884954,47.510079198963,147.356960574247,29.4295570133902,28.8027220297759,26.1530821853948,45.8134513291606,25.2877158796303,37.0390734664317,34.1657860615088
"916","GBR",1998,"EUR",23.2049469403687,256.063768278976,47.0468753876418,149.830489817157,30.1648125208451,30.6633515527284,28.1189629287887,49.3189246612673,26.2054051098348,37.9817155264141,35.247374131688
"917","GBR",1999,"EUR",24.4670099427752,293.668256135483,48.3486637204135,154.23027285225,31.6771640130121,31.7715627837081,29.677121252964,49.7573863862246,26.7487788620432,38.3434791323881,36.2181328474845
"918","GBR",2000,"EUR",25.455644892798,402.740186219663,51.070543149398,170.110798556024,34.8915972526261,33.5467112190872,32.5760413159387,51.8231474892588,28.6604733490454,39.7138241039754,38.8007537628764
"919","GBR",2001,"EUR",26.5510718670192,380.833008165406,53.7806170240444,166.497430399477,38.212691009406,35.5541645549368,33.0567897164446,55.278582110288,30.7557869624767,41.60682797013,40.7979091959115
"920","GBR",2002,"EUR",28.921649732316,389.093750434197,55.593392254071,173.987320560431,41.0464988861706,36.7486743820423,33.993243451136,69.5491243312805,32.2021189233592,44.2290817966482,43.4735570096574
"921","GBR",2003,"EUR",31.030038141055,423.406877552025,57.0638955717378,189.258745193391,42.7212964960706,37.8601158752498,35.6547145178861,75.6131965251568,33.2798156938694,46.182422601939,45.1181130209685
"922","GBR",2004,"EUR",31.5780296692153,481.61132407449,61.5200991230019,216.096217968723,45.230253966196,40.2669361325733,37.5592661474926,81.4841097004411,35.22669413108,49.1523774494821,47.9812733416672
"923","GBR",2005,"EUR",29.0029607630439,580.273993809955,62.8890722321562,332.672893714497,43.2304944575267,40.1645615741688,37.3132760170222,81.202308158634,34.5296049826931,49.4978377946748,48.2257712179186
"924","GBR",2006,"EUR",31.3277129586469,643.969822160091,67.1294477182194,365.425771796947,46.158832012534,42.4602106113534,39.4454439483943,86.2189553384278,36.2312855504569,51.9578484359922,51.3866644425477
"925","GBR",2007,"EUR",33.9336070036998,579.722380330177,68.6907266538673,334.518973460049,47.9875429684413,43.6287814328511,40.5223271516507,89.3056340096699,37.1396806138542,53.2541383548844,52.8684278787529
"926","GBR",2008,"EUR",38.6772656261788,658.627198835068,70.8481790508234,384.136969899079,50.5943155416368,45.2339144673887,42.0192831966328,93.9733809480844,38.2771823354924,54.8657987765303,55.14642631909
"927","GBR",2009,"EUR",32.957876167205,556.51624572342,69.601278806074,323.596322032347,50.4354231460493,44.743746690592,41.570768503383,94.5950141707895,37.6114271490388,53.9088604131589,53.7964094729356
"928","GBR",2010,"EUR",33.3849157504238,567.375194898087,70.0410230817766,325.118038108781,51.0313896111621,45.2848078080123,42.0715258823396,95.7422343103152,38.0619923167941,54.5636248621504,54.7330262813599
"929","GBR",2011,"EUR",33.1600954006962,561.739480874804,69.5283907426922,323.178971832514,50.7165624716727,44.9983441307705,41.7983745140895,95.181741938638,37.8249449032504,54.2241989415111,54.6250157882375
"960","GHA",1990,"SSA",2.61793961175179,15.4899553502502,4.58466015751192,21.8050909930445,14.1291555344338,2.70692863417084,26.4568437382273,25.0684379443845,5.6891118734034,3.048023472146,4.27524661883395
"961","GHA",1991,"SSA",2.85299850408522,15.4920886512155,5.2070080293778,22.7733703172867,14.7174842186547,3.04415081702146,29.1843611208927,28.2177329004282,11.2763211642697,3.64179695905438,4.94862546378013
"962","GHA",1992,"SSA",3.03726916003236,15.9664003071935,5.55808589438956,23.0284619815291,14.4653574211706,3.19095936371964,30.5391816220566,28.2424533735735,10.3827747662386,3.65085372877901,5.1623500838581
"963","GHA",1993,"SSA",2.9781941283434,14.1457729827505,4.94463779247583,23.2619377938564,12.8703344351255,3.04330775133707,29.2435789408481,25.0667433123453,9.7204062827354,3.59502674995963,4.89509919203135
"964","GHA",1994,"SSA",3.16386600327322,14.0868021196084,5.15686724866912,25.5590937658175,12.7933775613535,3.16240793651434,30.0072233438466,25.3562438152952,9.82644236241468,3.98323539207546,5.13463937259727
"965","GHA",1995,"SSA",3.4030771171675,11.3454111915841,5.73790353662812,26.3084038673334,12.5278113653968,3.32855718029522,28.5007708562778,26.2523091895779,10.4955219661214,5.13043703535299,5.39813846382086
"966","GHA",1996,"SSA",3.57951179093839,11.1178858071809,5.7011770336602,26.3535070985029,12.0856847840268,3.36162846453344,28.3860914225896,24.6928751443507,10.4677896910813,5.13303384530542,5.49040983767588
"967","GHA",1997,"SSA",3.43626683640051,11.430903128142,6.11800326601625,31.0131288440899,13.5028952336178,3.78753409872433,31.8373980492485,26.6768113743593,10.8225180445263,5.79056502548649,5.78171298472047
"968","GHA",1998,"SSA",3.60453386975776,11.1797645396072,6.41718484573454,31.3927788272171,13.0803245113404,3.98112232622439,32.895073523569,26.9357793640937,11.268483314506,6.01603775434473,6.03753783535599
"969","GHA",1999,"SSA",3.74081582926413,10.9378178220679,6.76279042341316,32.8660391288099,12.8312822143775,4.19810262089077,34.3599499983012,26.7928341246736,11.7452302842769,6.29865123353113,6.30076133444689
"970","GHA",2000,"SSA",3.90919139084838,10.6916398789143,7.1639414417091,35.5466093727826,12.7185116104451,4.44285150797518,36.0157978057357,27.3131562798698,12.3925325783177,6.59047093398012,6.65493326444554
"971","GHA",2001,"SSA",4.13302985048735,11.8437210583871,7.33846245970653,37.8999073868388,13.9678062435063,4.52504499629858,37.3500203376994,27.0119953963215,12.8135542964188,6.69832200039296,6.95613831731171
"972","GHA",2002,"SSA",4.3534190968945,13.0325589611436,7.45742112745521,38.5849778646178,15.1788586160231,4.55780578541255,38.3618143142151,27.3832742305226,13.1118288624616,6.71403481639965,7.22546105991796
"973","GHA",2003,"SSA",4.8336292455769,14.2825820079682,7.61157414400872,40.9230561977596,16.4437204800689,4.61948269595823,39.6868467270592,27.3604409004122,13.476083119408,6.7457435743909,7.65419233202885
"974","GHA",2004,"SSA",5.42254227639408,15.9512007496849,7.69174218176992,41.4343982125335,17.7839947734954,4.70944664040339,41.1959810211227,27.6460282387974,13.6987487752498,6.85384103317861,8.12308711036703
"975","GHA",2005,"SSA",5.81854163859503,17.6691062809894,7.94397026804582,43.4549677847275,19.6769592674654,4.82203391962901,43.1043604444845,28.4778119735204,14.2413320463766,6.96952295840943,8.58702964787919
"976","GHA",2006,"SSA",3.76967722307805,12.7860020740284,5.10373195582489,28.3247249165096,13.4944941266261,3.01723746267,28.3565680363068,16.3424391979139,10.4469803866416,4.35581694964142,5.65107578093292
"977","GHA",2007,"SSA",3.7616744494637,13.5246264860937,4.88365616400464,25.9484112814588,15.6480876206677,3.11356467285774,27.1355934969504,16.6102242394974,11.5247968266193,4.1722191480648,5.78931196828293
"978","GHA",2008,"SSA",4.47389330611432,14.0610055730449,4.60675596914441,22.5084302775822,16.4343094900571,3.25210366611827,25.5323432237527,17.5263991588233,11.9877660397757,4.14454023955716,6.19245815298076
"979","GHA",2009,"SSA",4.95427630159034,13.2065338923026,4.42670195606856,19.9784048806778,17.6198841603994,3.61651595521275,24.9018702181258,19.4868025325005,12.7371582894881,4.20617446043461,6.61332068473801
"980","GHA",2010,"SSA",4.8384330323005,14.3058988871942,4.2434984397033,25.2937613049449,18.834752435477,3.39015885150154,23.7790503078007,20.0521293152114,13.1608010821746,4.25387553272408,6.57179706239445
"981","GHA",2011,"SSA",4.63347059966685,20.955693223933,4.24822669517874,28.3102925942089,20.7729046612122,3.28400610954744,24.7207100403977,19.846900927059,13.2595470791785,4.17722022053396,6.8522093623938
"1022","HKG",1990,"ASI",11.9575868632638,35.0180545197594,21.9696424338422,123.126589301703,22.2746768915138,32.7021254509171,33.1235889428688,64.6480557088515,NA,57.8914840836035,31.6447264871358
"1023","HKG",1991,"ASI",11.9910889317184,35.0387888301315,21.3769410690136,132.316382931523,24.1886972702011,34.2085792415552,34.7884973783583,78.0514977561169,NA,60.4996059619241,34.2034301622202
"1024","HKG",1992,"ASI",13.498901294355,30.1234791240312,22.4101413608097,128.317247239502,23.6078850084412,36.5277494501981,35.318578093974,89.6778263333045,NA,65.5265516461464,37.0150620406601
"1025","HKG",1993,"ASI",14.9048611540781,NA,21.3983947968137,142.299395582408,26.8733134185891,38.3225412406811,34.6456662972801,80.9837888805695,NA,71.8322916985928,38.6140044004836
"1026","HKG",1994,"ASI",14.1758212194759,NA,20.5115608584425,171.188581017391,27.7588305109914,39.4261589696784,36.0542432718064,77.9649197354283,NA,78.4579933779378,40.1546662856183
"1027","HKG",1995,"ASI",13.5538418225381,NA,20.406388413505,161.045351741849,31.073925361895,42.1033633558519,40.8819413536359,79.303734411988,NA,82.052235342394,42.6983316925207
"1028","HKG",1996,"ASI",18.1358129087383,39.0675116341024,20.9543398272845,168.167312278018,29.9786555241603,41.1391331822831,41.7355829205529,82.3361432441683,NA,81.3861713636881,43.2767187814265
"1029","HKG",1997,"ASI",19.64623108195,32.7703935969797,21.7778068845,202.851705728133,28.8003049954075,39.4411163803086,40.2152038041428,80.0715291590247,NA,85.6726572530592,43.4441926935624
"1030","HKG",1998,"ASI",23.076589450762,NA,22.4431779747881,237.232667482134,27.5494775744702,36.6700948203857,37.7469329316576,71.6386404089884,NA,87.913029694236,41.8195443635235
"1031","HKG",1999,"ASI",18.687610820348,NA,23.4670663219201,273.933163464236,29.6267137532331,38.7723248134853,41.2637085922984,75.5437661578893,NA,93.2053843575138,45.0502537684545
"1032","HKG",2000,"ASI",15.5520682818815,NA,28.1553436318783,297.731909158562,28.1937737197622,43.0304563014174,46.3717233401992,75.4449170504312,NA,98.2165176160294,48.0302367963049
"1033","HKG",2001,"ASI",23.4803771714402,NA,26.1160283650664,338.897390172796,27.9757307452674,45.0548735592389,48.0953683631799,69.8771724780215,NA,101.27823687763,48.573913591771
"1034","HKG",2002,"ASI",18.4919301756398,NA,26.5002463934366,371.024219314317,26.9424184112829,47.3601179482362,53.6875195173185,73.1711595237419,NA,102.040727409025,50.8510247749859
"1035","HKG",2003,"ASI",22.0209509047095,NA,26.2735139180448,395.250138271984,27.7637055762637,51.2075804706204,57.1573450436476,82.4381671774777,NA,106.536532938613,54.9256921480668
"1036","HKG",2004,"ASI",21.6470584069775,NA,32.7423980096144,459.61086239539,26.4817183403425,56.7885110616458,63.6011577881824,90.6307502200881,NA,112.036147283301,60.2464320430602
"1037","HKG",2005,"ASI",21.3977081767114,NA,35.2013964090275,477.913961209102,26.076296309353,63.7748217435382,69.4825964290825,98.8540541019434,NA,113.512733290698,65.2484753252263
"1038","HKG",2006,"ASI",22.2257650537043,NA,37.8520936467365,501.524995698177,26.6653439491576,67.413915246194,71.3366588901283,117.877606868183,NA,116.450937823929,70.7053372107341
"1039","HKG",2007,"ASI",32.6407397049654,NA,32.7876331642212,492.597118799343,26.8981667443007,67.8306562478306,73.1378707849313,141.101846658929,NA,117.197138682053,75.1559290991234
"1040","HKG",2008,"ASI",21.5936735938544,NA,34.0330443482251,517.035478061546,32.9709697920873,72.0671314614904,62.3379563450872,126.616752183256,NA,123.52458474428,74.5787168739588
"1041","HKG",2009,"ASI",27.6688607384016,NA,34.2039156843523,462.00930857373,35.0207144741088,69.0757130737689,63.9058365599896,123.994750154359,NA,126.353873023196,73.786883309219
"1042","HKG",2010,"ASI",20.479107916125,NA,41.3721413171478,428.512713292673,39.3155196579037,78.3095886324697,84.8251885512065,136.589948065523,NA,128.382339318561,82.5862130703552
"1043","HKG",2011,"ASI",20.0262083826772,NA,41.5576191639189,381.482104368529,42.1953028019269,89.5936206991372,76.7049450260449,142.462224624814,NA,127.859966507017,86.4538278838804
"1084","IDN",1990,"ASI",2.96749946227214,84.852735378791,18.5220481880695,9.51434596419717,10.4023068195839,9.46973494062562,12.4539403934217,69.4658148251703,4.72817703085746,8.69101974714574,8.11261064060968
"1085","IDN",1991,"ASI",2.75492851256054,131.17504970031,23.3184733443715,15.7709751416607,14.6227609991784,12.0993527216952,17.3430125625919,79.0941991240426,4.54452268202885,8.69600544853801,8.85387550080653
"1086","IDN",1992,"ASI",2.91873290953052,113.657756211684,26.15299639095,17.0290871965878,17.6292740789185,13.3384392891518,19.0646646659897,82.7460200261292,5.94195061467331,8.97354886795419,9.55604752563046
"1087","IDN",1993,"ASI",2.99755776051729,91.5792140602781,23.8104960937471,19.6920273970335,16.9837313912628,11.9292506945338,16.5595435774442,86.0650424861185,5.93102469435488,8.39886651691212,9.49051885040884
"1088","IDN",1994,"ASI",3.36959995076927,81.4057923465874,22.1833726765136,24.3528224587236,15.8260453264106,11.6913265918922,16.0242607533833,94.1575129295147,5.82127441750417,8.84490770838682,10.1900136646784
"1089","IDN",1995,"ASI",3.96571296893283,94.2182670878241,26.3058435896913,29.0014957768983,18.7759765124279,12.2670445051375,15.9792637543657,98.6326193491167,6.01784700880869,8.97573740332819,11.6063081636135
"1090","IDN",1996,"ASI",4.30785311098966,98.132096039735,31.4760292456079,34.2156116352515,20.1542236797691,12.3593901804996,15.7739568577079,90.6952277538751,5.82225174769296,9.34240113816405,12.5842562217488
"1091","IDN",1997,"ASI",4.72992094079172,91.443891725847,35.1893187859649,24.1769266958754,17.7219897371868,11.9262843502167,15.0629311359116,97.0573260117387,5.06169422372125,11.1634965761155,13.3877970151505
"1092","IDN",1998,"ASI",4.30998639850686,151.343056082721,27.1336308957836,30.8938175577308,15.6373849287286,10.3041019075038,11.6205535619996,71.2454611050483,3.60969634014664,11.2954909393641,10.955913681276
"1093","IDN",1999,"ASI",4.98773635283231,114.571485506916,24.0108615671165,24.9640711065935,15.2217276925288,10.4411608446751,10.7741325700909,57.6601788666897,4.35034944767252,11.7240813939366,10.9463727257173
"1094","IDN",2000,"ASI",4.09844611366831,160.743929470531,23.090391118319,25.8448356702976,13.8606040909117,9.40582964674646,9.35123827141041,37.6921708613499,5.51820796605658,13.6704864569156,10.6325133603978
"1095","IDN",2001,"ASI",4.20822314450913,165.051250812564,24.5250969555498,32.7784808315709,13.0484620035997,10.4813296083273,10.380161352166,32.3953187626039,5.2208531794233,13.9265479718442,11.0911431116284
"1096","IDN",2002,"ASI",4.4314596975907,156.289841210014,25.9536146750465,45.5695282085248,12.7364531971622,11.0521987758978,12.1829695367084,42.1924789115525,5.57641235125304,17.9818496024298,11.6497611667481
"1097","IDN",2003,"ASI",4.13108360549242,138.684813563031,27.0773489679371,66.6147531246919,16.541718566194,11.6721394517172,13.6835897867335,35.3042209654946,7.1342255240352,23.9079812413065,12.0571548530192
"1098","IDN",2004,"ASI",4.45323910348358,116.940757834312,29.7905736361605,53.936833832689,17.4262389105878,10.8984481342842,14.0767785532827,43.8069059870599,7.75358122322277,27.848910892514,12.9515203017756
"1099","IDN",2005,"ASI",4.31252781836537,205.181304068939,29.5779060335456,69.4003318814939,21.5400112442374,11.5892523809492,15.9817994526396,51.1850978310969,7.98851402226104,33.6790748944171,14.0071596944092
"1100","IDN",2006,"ASI",4.77242790522656,213.486849821073,32.6721451975082,61.6202796672277,24.3548527804577,11.1765893677357,18.4819302360203,46.0770376961614,8.18617039852106,25.8732949815327,14.8587914136142
"1101","IDN",2007,"ASI",5.367366528983,218.230884321172,33.7970000547521,88.1863994488011,24.5541655688002,11.2046900670413,18.5196106756332,47.0623550234168,9.09532032436008,19.4954835744819,15.3836997640074
"1102","IDN",2008,"ASI",6.10176909441714,221.64694586171,36.6917520626339,78.0323780403323,28.1530597856506,10.9544077741028,18.2057311896681,47.1216000843681,10.2424093438353,15.0670829540332,16.2802136858931
"1103","IDN",2009,"ASI",6.75996466628667,202.872913519618,36.2793245166574,74.837833099327,34.3453088271717,10.6996614839696,19.3169405539209,47.2317172135057,11.031320547215,14.9416194022813,16.8007223675789
"1104","IDN",2010,"ASI",6.85068932591632,203.469832533428,32.6563923772126,67.8491916451557,34.732736718176,10.9077426823772,21.4085619172082,41.928166088583,9.56949462740494,13.49677195608,16.4713089672386
"1105","IDN",2011,"ASI",7.42775404082599,204.755121686631,33.3442277958837,66.3623747192002,32.9475266077296,11.5233757381673,25.3135522140639,32.9815635024493,10.2493422001633,14.0448139374473,17.5597628234934
"1106","IDN",2012,"ASI",8.12241528183321,194.002299333583,34.1287768535654,67.8584599145831,34.1448844221759,12.5090958167828,29.0679230418114,31.6447472115226,11.0240023595271,15.4572851156981,18.9010735434013
"1147","IND",1990,"ASI",1.18133064719052,12.248707677665,4.60975425403846,20.8752716776749,8.32430833027423,4.76995523136721,6.1474304850019,37.1560370880192,4.24195989955771,2.23786508515595,2.58752323423532
"1148","IND",1991,"ASI",1.23515972890289,11.8877187812746,4.8930286399999,22.418209045197,8.18213914471331,4.9139786340543,6.43275762766552,39.73062124137,4.59747692568158,2.26848891899148,2.69624222914736
"1149","IND",1992,"ASI",1.21113086824663,11.5660165413673,4.83799685124184,24.5243245676567,6.93283167104662,4.89223924970626,6.56181957884143,31.1144692235475,4.87669968963304,2.25905775962591,2.68511201024039
"1150","IND",1993,"ASI",1.31289400441799,11.8981863312163,5.04250366979665,24.6435372605283,5.93468005073534,5.17106729011499,6.98221271664166,27.7035358738116,5.25474135981436,2.22006548962109,2.86210161276182
"1151","IND",1994,"ASI",1.42879767548534,11.4130975118379,5.5164141768174,27.1916624138012,5.22316608103388,5.28260790942191,7.22705360737906,22.9580446922435,5.70060522379418,2.17169808637637,3.0899652567456
"1152","IND",1995,"ASI",1.46907638718827,11.504491945859,6.16300820080189,28.570058245782,4.88982585548564,5.75248798198068,7.59306547887537,20.0403831971317,6.6302548589704,2.32529110082199,3.34977098539318
"1153","IND",1996,"ASI",1.62379503883816,12.3364909281651,6.29957822007531,30.3582781866546,4.93438060622145,5.98582515638036,8.0925096319909,20.7911869933118,7.39763398093888,2.87344916176447,3.58390112491192
"1154","IND",1997,"ASI",1.64354833598803,14.8439591214521,6.11403123126642,35.7354335687948,5.59546785809779,6.17642209759817,8.60805616366103,22.9347482149211,8.50718049696139,2.81633391632119,3.77446283242353
"1155","IND",1998,"ASI",1.76059967510229,15.6846085910197,6.21225532370243,43.9110504800057,5.85577486796545,6.23840533711716,8.93910612316879,25.0925925095421,10.028968526168,3.03970239264008,4.0335374020572
"1156","IND",1999,"ASI",1.88480892310174,18.435237386279,6.62626095580026,44.3616169715447,6.28244715467858,6.60999094780939,9.42578589053275,29.7705839475716,11.7487359689193,3.23836061154492,4.44418514535458
"1157","IND",2000,"ASI",1.80911286052356,19.9724445577029,6.69445967581704,43.6233575014848,6.02900693541334,6.94081687651702,9.56037015977822,29.5380366234543,12.0868713713675,3.30989464635062,4.4913477641795
"1158","IND",2001,"ASI",1.89810867136354,21.6573553924426,6.4523391750928,42.4134296507443,5.72977058153337,7.39462304488349,9.82296487817413,32.3137341129309,12.3992631915281,3.42207591146568,4.66400194330342
"1159","IND",2002,"ASI",1.90870769694736,28.2981246328462,6.60251749484561,46.4937068123163,5.89240399045993,8.0302755794074,10.0118621631952,35.0290180196486,12.7799723747822,3.51736961939994,5.02140150977208
"1160","IND",2003,"ASI",1.99593301931512,28.5476597970434,7.01237323311322,45.4142181643881,6.61372233864188,7.97881768152033,11.0605869975758,33.6264404030698,13.4189926368208,3.6685713602198,5.24760400400205
"1161","IND",2004,"ASI",1.97790022192375,30.4460903710322,7.79432902656445,46.7183484209245,8.0765020269328,9.00202174907158,12.3467791373625,32.9086382131847,14.4601935128545,3.83842744910331,5.68309503857384
"1162","IND",2005,"ASI",2.15057727239555,35.7390706847593,9.11302473541827,51.2195821570637,9.06312040724243,10.3309637990508,13.2343201828006,36.9161213473858,15.9778313299001,4.27171025739478,6.29501322468316
"1163","IND",2006,"ASI",2.31601449046657,37.3091639255407,10.796682030995,57.2895466413663,9.83442466341524,11.9553682062938,14.3939929308493,41.9667441744961,16.9116322608359,4.75691776722474,7.04285488813626
"1164","IND",2007,"ASI",2.71925226555091,45.3489961896132,11.834498559678,59.6891682824972,10.8100483451226,13.3050203186149,15.1885156718897,44.8740790585337,18.5004708471816,5.34592123453177,8.05895674202052
"1165","IND",2008,"ASI",2.84262459985893,44.5033495023116,12.0595422649885,57.2223563322914,11.4044971060312,13.8102008503149,15.7106249141624,47.1902243574137,21.6535340057368,5.9043229938283,8.61573737107253
"1166","IND",2009,"ASI",3.19019279843238,46.7879475175629,12.4986554113699,58.7828251103481,11.5908265335474,14.2933285565898,16.6329743999949,49.6537217388666,25.76775144617,6.99398255232778,9.38131129291733
"1167","IND",2010,"ASI",3.49550496725987,56.5738595989135,14.1859383889088,65.084825110271,12.4901445942641,15.9446442763428,16.8770439754431,52.3023783247561,30.6289300653523,8.29564815682539,10.2357638541811
"1213","ITA",1990,"EUR",19.0903974044377,89.4732786659205,38.5331253013807,106.572219316927,37.6821325383006,35.663742471446,51.9524751360876,4.54065121194109,35.6840498233849,23.1924562657554,33.2422388579245
"1214","ITA",1991,"EUR",20.995339671404,94.2794647210673,38.63739851351,111.903791092521,38.520139087422,36.8004244256996,54.6495964227601,4.60441098741812,37.2361707847099,21.6882431382532,33.8950739314002
"1215","ITA",1992,"EUR",21.6675037350112,100.935713192267,40.1556756680766,118.902290686514,38.7388166934955,37.9390483439205,56.8271288610483,4.70015472927544,38.4699789298006,22.7194347136916,34.9369649528378
"1216","ITA",1993,"EUR",22.9885585668992,110.115529729406,41.8144978856837,124.15195331754,38.7988053942707,39.011937590383,63.736091099591,5.04641497205071,39.4599604469703,22.5691846644252,36.2747984456327
"1217","ITA",1994,"EUR",25.2755439981158,119.612024650887,44.8584912177225,139.710307220559,38.9750070591994,42.2862049199778,68.0706670963794,5.33021797566086,40.0966939449002,23.6113060211281,38.3514255637833
"1218","ITA",1995,"EUR",27.6055388344162,132.853962420274,48.1736469066484,147.718713545534,39.341046058112,44.7820890685231,70.9386368169001,5.51494323535149,39.9764091564731,23.7988849275056,39.8395043033417
"1219","ITA",1996,"EUR",29.8922382113003,141.478539252412,49.3435534668467,151.829173647511,40.7371199285166,45.7488643320539,71.5001449243515,6.62452681793587,42.100148414945,23.7738064970024,40.9631625632197
"1220","ITA",1997,"EUR",30.4855623640787,155.493062435125,50.9432256204898,160.961438084695,40.2104613524672,47.1333305342315,72.0453098007086,6.53539156653724,44.3794366194552,24.6990733150357,42.0384600652881
"1221","ITA",1998,"EUR",32.0587267734304,138.954025101262,52.2017125006997,179.550834114589,40.9124060567901,48.6130425436234,77.6338675417875,6.48862671176253,45.3666044965037,24.7265899740878,43.1794557159592
"1222","ITA",1999,"EUR",33.8077405500873,145.426878353372,52.2596591477816,184.905441220768,40.6941054493283,48.2861473295843,76.1982791565999,7.85401710426686,45.9347127239221,25.1540735295418,43.299432406672
"1223","ITA",2000,"EUR",33.4976137422073,158.204761175922,55.3377819704936,180.695000084156,42.5262153295449,49.8703850927378,78.7207994258597,9.84232756026068,47.8763519393315,25.3620480109446,44.9014201018403
"1224","ITA",2001,"EUR",33.1583975157947,149.751747671984,56.1525140291269,201.872111304746,43.741347253459,50.4839392829033,85.0624875213942,9.52784266558951,49.4517077985822,26.0185272106547,45.7840316541971
"1225","ITA",2002,"EUR",33.6103794680655,144.965843839781,55.8413093711192,209.879346698418,45.0952635368245,49.5197705074507,91.8447137495039,6.59878886751584,50.8349241794097,24.7019002309273,45.4908275854231
